nb_drones: 30

# ── HUBS ──
hub: start_Theodor_Heuss_Stra_e 51124 544848 [color=blue max_drones=5]
connection: Widmannstal_2-Widmannstal [max_link_capacity=2]
connection: Widmannstal_2-Widmannstal_3 [max_link_capacity=2]
connection: Widmannstal_4-Widmannstal_3 [max_link_capacity=2]
connection: Frankenbacher_Stra_e_11-Frankenbacher_Stra_e_8 [max_link_capacity=5]
connection: Leonhard_Frank_Stra_e-Leonhard_Frank_Stra_e_via_1 [max_link_capacity=2]
connection: Leonhard_Frank_Stra_e_via_1-Frankenbacher_Stra_e_8 [max_link_capacity=2]
connection: Heilbronner_Weg_3-Heilbronner_Weg_4 [max_link_capacity=2]
connection: Heilbronner_Weg_4-Eisvogelweg [max_link_capacity=2]
connection: Heilbronner_Weg_4-Heilbronner_Weg_6 [max_link_capacity=2]
connection: Herbert_Hoover_Stra_e_7-Herbert_Hoover_Stra_e_6 [max_link_capacity=2]
connection: Herbert_Hoover_Stra_e_6-Herbert_Hoover_Stra_e_8 [max_link_capacity=2]
connection: Herbert_Hoover_Stra_e_7-Herbert_Hoover_Stra_e_10 [max_link_capacity=2]
connection: Herbert_Hoover_Stra_e_7-Herbert_Hoover_Stra_e_9 [max_link_capacity=2]
connection: Herbert_Hoover_Stra_e_8-Stuttgarter_Stra_e_10 [max_link_capacity=2]
connection: Happenbacher_Stra_e-Heinrieter_Stra_e [max_link_capacity=2]
connection: Happenbacher_Stra_e-Happenbacher_Stra_e_2 [max_link_capacity=2]
connection: Happenbacher_Stra_e_3-Happenbacher_Stra_e_2 [max_link_capacity=2]
connection: Im_Kohlpfad_2-Im_Kohlpfad_2_via_1 [max_link_capacity=2]
connection: Im_Kohlpfad_2_via_1-Happenbacher_Stra_e_2 [max_link_capacity=2]
connection: Im_Kohlpfad-Im_Kohlpfad_2 [max_link_capacity=2]
connection: Im_Kohlpfad-Im_Kohlpfad_3 [max_link_capacity=2]
connection: Im_Kohlpfad_2-Im_Kohlpfad_3 [max_link_capacity=2]
connection: Wunnensteinstra_e-Im_Kohlpfad_3 [max_link_capacity=2]
connection: Dinkelsb_hler_Stra_e_3-Dinkelsb_hler_Stra_e_2 [max_link_capacity=2]
connection: Im_Gemmingstal_11-Im_Gemmingstal_10 [max_link_capacity=2]
connection: N_rnberger_Stra_e-N_rnberger_Stra_e_via_1 [max_link_capacity=2]
connection: N_rnberger_Stra_e_via_1-N_rnberger_Stra_e_via_2 [max_link_capacity=2]
connection: N_rnberger_Stra_e_via_2-Im_Gemmingstal_10 [max_link_capacity=2]
connection: Maihaldenstra_e_2-Maihaldenstra_e_3 [max_link_capacity=2]
connection: Maihaldenstra_e_2-Kirchhausener_Stra_e_4 [max_link_capacity=2]
connection: Speyerer_Stra_e_4-Speyerer_Stra_e_3 [max_link_capacity=10]
connection: Saarbr_ckener_Stra_e_2-Saarbr_ckener_Stra_e_2_via_1 [max_link_capacity=2]
connection: Saarbr_ckener_Stra_e_2_via_1-Steinhaldestra_e [max_link_capacity=2]
connection: Saarbr_ckener_Stra_e_2-Saarbr_ckener_Stra_e_7 [max_link_capacity=10]
connection: Pf_hlstra_e_6-Pf_hlstra_e_5 [max_link_capacity=2]
connection: Pf_hlstra_e_7-Pf_hlstra_e_5 [max_link_capacity=2]
connection: Villmatstra_e_3-Pf_hlstra_e_5 [max_link_capacity=2]
connection: Schillerstra_e_4-Pf_hlstra_e_5 [max_link_capacity=2]
connection: Pf_hlstra_e_6-Liederkranzstra_e [max_link_capacity=2]
connection: Pf_hlstra_e_6-Pf_hlstra_e_8 [max_link_capacity=2]
connection: Pf_hlstra_e_9-Pf_hlstra_e_7 [max_link_capacity=2]
connection: Villmatstra_e_3-Pf_hlstra_e_7 [max_link_capacity=2]
connection: Villmatstra_e_4-Villmatstra_e_3 [max_link_capacity=2]
connection: Schillerstra_e_4-Schillerstra_e_7 [max_link_capacity=2]
connection: Karlstra_e_9-Karlstra_e_6 [max_link_capacity=2]
connection: Weinsberger_Stra_e_6-Villmatstra_e_4 [max_link_capacity=2]
connection: Villmatstra_e_4-Villmatstra_e_5 [max_link_capacity=2]
connection: H_lderlinstra_e-J_gerhausstra_e_12 [max_link_capacity=2]
connection: Karl_Wulle_Stra_e_2-Rampachertal_2 [max_link_capacity=2]
connection: Karl_Wulle_Stra_e_2-Hegelmaierstra_e [max_link_capacity=2]
connection: Rampachertal_2-Rampachertal_3 [max_link_capacity=2]
connection: Rampachertal_2-Rampachertal_4 [max_link_capacity=2]
connection: Rampachertal_7-Hegelmaierstra_e [max_link_capacity=2]
connection: Hegelmaierstra_e-Hegelmaierstra_e_2 [max_link_capacity=2]
connection: Rampachertal_7-Rampachertal_3 [max_link_capacity=2]
connection: Rampachertal_9-Rampachertal_3 [max_link_capacity=2]
connection: Wilhelm_Blos_Stra_e_2-Rampachertal_4 [max_link_capacity=2]
connection: Rampachertal_6-Rampachertal_7 [max_link_capacity=2]
connection: Rampachertal_6-Rampachertal_8 [max_link_capacity=2]
connection: Katzensteige_2-Rampachertal_8 [max_link_capacity=2]
connection: Katzensteige_2-Katzensteige_3 [max_link_capacity=2]
connection: Katzensteige_2-Katzensteige_2_via_1 [max_link_capacity=2]
connection: Katzensteige_2_via_1-Beutingerstra_e [max_link_capacity=2]
connection: Katzensteige_3-Beutingerstra_e [max_link_capacity=2]
connection: Rosengartstra_e-Beutingerstra_e [max_link_capacity=2]
connection: Wilhelm_Blos_Stra_e-Rosengartstra_e [max_link_capacity=2]
connection: Rosengartstra_e_2-Rosengartstra_e [max_link_capacity=2]
connection: Wilhelm_Blos_Stra_e_2-Wilhelm_Blos_Stra_e [max_link_capacity=2]
connection: Wilhelm_Blos_Stra_e_2-Bebelstra_e [max_link_capacity=2]
connection: Friedrichstra_e-Augustenstra_e [max_link_capacity=2]
connection: Burenstra_e_2-Pfalzstra_e_2 [max_link_capacity=2]
connection: Burenstra_e_3-Pfalzstra_e_2 [max_link_capacity=2]
connection: Pfalzstra_e_2-Linkstra_e [max_link_capacity=2]
connection: Burenstra_e_2-Burenstra_e_3 [max_link_capacity=2]
connection: Burenstra_e_2-Burenstra_e_4 [max_link_capacity=2]
connection: Feyerabendstra_e_2-Linkstra_e [max_link_capacity=2]
connection: Stielerstra_e_3-Linkstra_e [max_link_capacity=2]
connection: Stielerstra_e_4-Linkstra_e [max_link_capacity=2]
connection: Stielerstra_e_3-Burenstra_e_4 [max_link_capacity=2]
connection: Burenstra_e_5-Burenstra_e_4 [max_link_capacity=2]
connection: Hofstattstra_e_2-Strombergstra_e_4 [max_link_capacity=2]
connection: Karl_D_ft_Stra_e_2-Friedrich_Ackermann_Stra_e_4 [max_link_capacity=2]
connection: Karl_D_ft_Stra_e_2-Karl_D_ft_Stra_e_3 [max_link_capacity=2]
connection: M_nchseestra_e_5-Bruckmannstra_e_2 [max_link_capacity=2]
connection: M_nchseestra_e_5-M_nchseestra_e_6 [max_link_capacity=2]
connection: Bruckmannstra_e_2-Bruckmannstra_e_3 [max_link_capacity=2]
connection: Bruckmannstra_e_2-Scherweg [max_link_capacity=2]
connection: Lerchenstra_e_4-M_nchseestra_e_6 [max_link_capacity=2]
connection: Platenweg-Richard_Wagner_Stra_e_4 [max_link_capacity=2]
connection: Reinerstra_e_3-Reinerstra_e_2 [max_link_capacity=2]
connection: F_rfelder_Stra_e-Salzburger_Stra_e [max_link_capacity=2]
connection: Neckargartacher_Stra_e_13-Neckargartacher_Stra_e_13_via_1 [max_link_capacity=2]
connection: Neckargartacher_Stra_e_13_via_1-Limesstra_e [max_link_capacity=2]
connection: Platanenstra_e_2-Im_Kreuzgrund_12 [max_link_capacity=2]
connection: Platanenstra_e_2-Im_Kreuzgrund_13 [max_link_capacity=2]
connection: Im_Kreuzgrund_12-Im_Kreuzgrund_13 [max_link_capacity=2]
connection: Im_Kreuzgrund_12-Im_Kreuzgrund_14 [max_link_capacity=2]
connection: Heidelberger_Stra_e_20-Heidelberger_Stra_e_19 [max_link_capacity=5]
connection: Heidelberger_Stra_e_21-Heidelberger_Stra_e_19 [max_link_capacity=2]
connection: Im_Kreuzgrund_16-Am_Gesundbrunnen_12 [max_link_capacity=10]
connection: Untere_Kanalstra_e_3-Untere_Kanalstra_e_3_via_1 [max_link_capacity=2]
connection: Untere_Kanalstra_e_3_via_1-Bei_dem_Schloss [max_link_capacity=2]
connection: Schleusenstra_e_2-Untere_Kanalstra_e_3 [max_link_capacity=2]
connection: Kelterweg-Bei_dem_Schloss [max_link_capacity=2]
connection: Bei_dem_Schloss-Bei_dem_Schloss_2 [max_link_capacity=2]
connection: Schleusenstra_e_2-Kelterweg [max_link_capacity=2]
connection: Mandrystra_e-Virchowstra_e [max_link_capacity=2]
connection: Mandrystra_e-Friedrich_Naumann_Stra_e_3 [max_link_capacity=2]
connection: Mandrystra_e-R_ntgenstra_e [max_link_capacity=2]
connection: Friedrich_Naumann_Stra_e_3-R_ntgenstra_e [max_link_capacity=2]
connection: R_ntgenstra_e_2-R_ntgenstra_e [max_link_capacity=2]
connection: Staufenbergstra_e_9-Staufenbergstra_e_8 [max_link_capacity=2]
connection: G_ldensteinstra_e_7-Borsigstra_e [max_link_capacity=2]
connection: Staufenbergstra_e_10-Staufenbergstra_e_12 [max_link_capacity=2]
connection: Robert_Bosch_Stra_e_11-Staufenbergstra_e_10 [max_link_capacity=2]
connection: Charlottenstra_e_12-Wilhelmstra_e_3 [max_link_capacity=10]
connection: Wilhelmstra_e_3-Wilhelmstra_e_4 [max_link_capacity=10]
connection: Wilhelmstra_e_3-Sontheimer_Stra_e_8 [max_link_capacity=10]
connection: Werderstra_e_6-Werderstra_e_3 [max_link_capacity=2]
connection: Urbanstra_e_3-Urbanstra_e_5 [max_link_capacity=10]
connection: Uhlandstra_e_6-Uhlandstra_e_7 [max_link_capacity=2]
connection: Uhlandstra_e_8-Uhlandstra_e_6 [max_link_capacity=2]
connection: Uhlandstra_e_6-Werderstra_e_4 [max_link_capacity=2]
connection: R_merstra_e_11-R_merstra_e_10 [max_link_capacity=5]
connection: Im_Fleischbeil_4-R_merstra_e_10 [max_link_capacity=2]
connection: R_merstra_e_10-R_merstra_e_12 [max_link_capacity=5]
connection: R_merstra_e_11-Marienburger_Stra_e_3 [max_link_capacity=2]
connection: Im_Fleischbeil_4-Marienburger_Stra_e_4 [max_link_capacity=2]
connection: R_merstra_e_13-R_merstra_e_12 [max_link_capacity=5]
connection: Siedlungsstra_e_3-Siedlungsstra_e_3_via_1 [max_link_capacity=2]
connection: Siedlungsstra_e_3_via_1-Saarbr_ckener_Stra_e_3 [max_link_capacity=2]
connection: Siedlungsstra_e_3-denburger_Stra_e [max_link_capacity=2]
connection: Leintalstra_e_3-Leintalstra_e_4 [max_link_capacity=5]
connection: Saarbr_ckener_Stra_e_6-Saarbr_ckener_Stra_e_3 [max_link_capacity=10]
connection: Christophstra_e_6-Christophstra_e_7 [max_link_capacity=2]
connection: Goppeltstra_e_4-Austra_e_13 [max_link_capacity=5]
connection: Christophstra_e_10-Christophstra_e_7 [max_link_capacity=2]
connection: Christophstra_e_9-Christophstra_e_8 [max_link_capacity=2]
connection: Christophstra_e_10-Christophstra_e_9 [max_link_capacity=2]
connection: Dammstra_e_5-Dammstra_e_6 [max_link_capacity=2]
connection: Gartenstra_e_2-Gartenstra_e_3 [max_link_capacity=2]
connection: Gartenstra_e_2-Weinsberger_Stra_e_5 [max_link_capacity=10]
connection: Sichererstra_e_8-Dammstra_e_6 [max_link_capacity=2]
connection: Gartenstra_e_5-Gartenstra_e_3 [max_link_capacity=2]
connection: Gartenstra_e_3-Steubenstra_e_2 [max_link_capacity=10]
connection: Weinsberger_Stra_e_10-Weinsberger_Stra_e_5 [max_link_capacity=10]
connection: 5017044036-Weinsberger_Stra_e_5 [max_link_capacity=10]
connection: Oststra_e_4-Oststra_e_13 [max_link_capacity=10]
connection: Oststra_e_5-Wollhausstra_e_8 [max_link_capacity=2]
connection: Oststra_e_2-Wollhausstra_e_8 [max_link_capacity=10]
connection: Oststra_e_5-Wollhausstra_e_9 [max_link_capacity=10]
connection: Oststra_e_5-Wollhausstra_e_10 [max_link_capacity=2]
connection: Karlstra_e_7-Gymnasiumstra_e_2 [max_link_capacity=2]
connection: Karlstra_e_7-Karlstra_e_13 [max_link_capacity=2]
connection: Schillerstra_e_5-Oststra_e_7 [max_link_capacity=10]
connection: Schillerstra_e_6-Gymnasiumstra_e_2 [max_link_capacity=2]
connection: Weinsberger_Stra_e_6-Weinsberger_Stra_e_7 [max_link_capacity=2]
connection: Weinsberger_Stra_e_6-Goethestra_e_3 [max_link_capacity=2]
connection: Weinsberger_Stra_e_6-Villmatstra_e_5 [max_link_capacity=2]
connection: Weinsberger_Stra_e_7-Weinsberger_Stra_e_3 [max_link_capacity=2]
connection: Pf_hlstra_e_8-Goethestra_e_3 [max_link_capacity=2]
connection: Liederkranzstra_e-Goethestra_e_3 [max_link_capacity=2]
connection: Feyerabendstra_e_3-Feyerabendstra_e_2 [max_link_capacity=2]
connection: Burenstra_e_5-Feyerabendstra_e_3 [max_link_capacity=2]
connection: Stielerstra_e_3-Feyerabendstra_e_3 [max_link_capacity=2]
connection: Burenstra_e_5-Burenstra_e_6 [max_link_capacity=2]
connection: Burenstra_e_6-Burenstra_e_7 [max_link_capacity=2]
connection: Weinsberger_Stra_e_3-Paul_G_bel_Stra_e_5 [max_link_capacity=10]
connection: Weinsberger_Stra_e_7-Paul_G_bel_Stra_e_5 [max_link_capacity=2]
connection: Karlstra_e_9-Schillerstra_e_7 [max_link_capacity=2]
connection: Karlstra_e_8-Karlstra_e_9 [max_link_capacity=2]
connection: Karlstra_e_8-Karlstra_e_10 [max_link_capacity=2]
connection: Karlstra_e_10-Karlstra_e_14 [max_link_capacity=2]
connection: Karlstra_e_11-Gartenstra_e_4 [max_link_capacity=2]
connection: Karlstra_e_11-Gymnasiumstra_e_2 [max_link_capacity=2]
connection: Gartenstra_e_5-Gartenstra_e_4 [max_link_capacity=2]
connection: Gartenstra_e_4-Schillerstra_e_9 [max_link_capacity=2]
connection: Schillerstra_e_10-Gartenstra_e_4 [max_link_capacity=2]
connection: Gymnasiumstra_e_2-Gymnasiumstra_e_4 [max_link_capacity=2]
connection: Gartenstra_e_5-Geschwister_Scholl_Stra_e [max_link_capacity=2]
connection: Schillerstra_e_6-Schillerstra_e_9 [max_link_capacity=2]
connection: Schillerstra_e_10-Allee_5 [max_link_capacity=10]
connection: Kirchh_fle_3-Kirchh_fle [max_link_capacity=2]
connection: Kirchh_fle_5-Kirchh_fle [max_link_capacity=2]
connection: Sonnengasse_3-Sonnengasse_4 [max_link_capacity=2]
connection: Sonnengasse_3-Jakobgasse [max_link_capacity=2]
connection: Zehentgasse_5-Sch_fergasse_3 [max_link_capacity=2]
connection: Lohtorstra_e_5-Lohtorstra_e_4 [max_link_capacity=2]
connection: Lohtorstra_e_4-Gerberstra_e_2 [max_link_capacity=2]
connection: Lammgasse_4-Zehentgasse_5 [max_link_capacity=2]
connection: Lammgasse_4-Zehentgasse_3 [max_link_capacity=2]
connection: Bahnhofstra_e_6-Gerberstra_e_2 [max_link_capacity=2]
connection: Lammgasse_5-Lohtorstra_e_6 [max_link_capacity=2]
connection: Lammgasse_5-Gemmingergasse_3 [max_link_capacity=2]
connection: Gemmingergasse_3-Gemmingergasse_4 [max_link_capacity=2]
connection: Gemmingergasse_3-Lammgasse [max_link_capacity=2]
connection: Hasengasse-Gemmingergasse_4 [max_link_capacity=2]
connection: 989198373-Neckartalstra_e_27 [max_link_capacity=10]
connection: Neckartalstra_e_28-Neckartalstra_e_27 [max_link_capacity=10]
connection: Neckartalstra_e_29-Neckartalstra_e_27 [max_link_capacity=10]
connection: 989198373-Saarlandstra_e_16 [max_link_capacity=10]
connection: 989198373-Saarlandstra_e_17 [max_link_capacity=10]
connection: Neckartalstra_e_28-Neckartalstra_e_9 [max_link_capacity=10]
connection: Im_Neckargarten-Neckartalstra_e_29 [max_link_capacity=2]
connection: Neckartalstra_e_29-Neckartalstra_e_36 [max_link_capacity=10]
connection: Rolandstra_e_2-Rolandstra_e [max_link_capacity=2]
connection: Rolandstra_e_2-Z_ckwolfstra_e [max_link_capacity=2]
connection: Rolandstra_e_2-Rolandstra_e_3 [max_link_capacity=2]
connection: Z_ckwolfstra_e_2-Z_ckwolfstra_e [max_link_capacity=2]
connection: Z_ckwolfstra_e-Hirschstra_e_3 [max_link_capacity=2]
connection: Rolandstra_e-Hirschstra_e_3 [max_link_capacity=2]
connection: Salzstra_e_9-Salzstra_e_8 [max_link_capacity=2]
connection: Salzstra_e_9-Industrieplatz_3 [max_link_capacity=2]
connection: Wacksstra_e-Olgastra_e_6 [max_link_capacity=2]
connection: Olgastra_e_7-Olgastra_e_6 [max_link_capacity=2]
connection: Wacksstra_e_2-Wacksstra_e [max_link_capacity=2]
connection: Franz_Renner_Stra_e-Wacksstra_e [max_link_capacity=2]
connection: Olgastra_e_7-Olgastra_e_7_via_1 [max_link_capacity=10]
connection: Olgastra_e_7_via_1-Rosenbergstra_e_8 [max_link_capacity=10]
connection: Badstra_e_5-Badstra_e_4 [max_link_capacity=2]
connection: Theresienstra_e_5-Theresienstra_e_5_via_1 [max_link_capacity=2]
connection: Theresienstra_e_5_via_1-Badstra_e_4 [max_link_capacity=2]
connection: Badstra_e_6-Badstra_e_6_via_1 [max_link_capacity=2]
connection: Badstra_e_6_via_1-Badstra_e_6_via_2 [max_link_capacity=2]
connection: Badstra_e_6_via_2-Badstra_e_5 [max_link_capacity=2]
connection: Karlsruher_Stra_e_6-Theresienstra_e_5 [max_link_capacity=5]
connection: Theresienstra_e_5-Karlsruher_Stra_e_5 [max_link_capacity=10]
connection: Neckartalstra_e-Karlsruher_Stra_e_2 [max_link_capacity=10]
connection: Karlsruher_Stra_e_2-Neckartalstra_e_11 [max_link_capacity=10]
connection: Kauffmannstra_e_12-Kauffmannstra_e_11 [max_link_capacity=2]
connection: Scherweg_2-Scherweg [max_link_capacity=2]
connection: Oststra_e_6-Scherweg [max_link_capacity=2]
connection: Stuttgarter_Stra_e-Oststra_e_6 [max_link_capacity=10]
connection: Oststra_e_6-Bruckmannstra_e_3 [max_link_capacity=10]
connection: Happelstra_e-Charlottenstra_e_14 [max_link_capacity=5]
connection: Im_Jockele_3-Im_Jockele_4 [max_link_capacity=2]
connection: Im_Jockele_3-Im_Jockele_5 [max_link_capacity=2]
connection: Im_Jockele_3-Robert_Stolz_Weg [max_link_capacity=2]
connection: Im_Jockele_6-Im_Jockele_5 [max_link_capacity=2]
connection: Hofstattstra_e_3-Im_Jockele_5 [max_link_capacity=2]
connection: Hetensbacher_Stra_e_2-Hetensbacher_Stra_e [max_link_capacity=2]
connection: Wittumhalde-Wittumhalde_3 [max_link_capacity=2]
connection: Wittumhalde-R_hlingsh_user_Stra_e_3 [max_link_capacity=2]
connection: Wittumhalde_3-Wittumhalde_2 [max_link_capacity=2]
connection: Neipperger_H_he-Am_Klingenbach [max_link_capacity=2]
connection: Neipperger_H_he-Neipperger_H_he_2 [max_link_capacity=2]
connection: Am_Wasserturm-Neipperger_H_he_2 [max_link_capacity=2]
connection: Neipperger_H_he_3-Neipperger_H_he_2 [max_link_capacity=2]
connection: Am_Wasserturm-Am_Wasserturm_4 [max_link_capacity=2]
connection: Am_Wasserturm-Am_Wasserturm_9 [max_link_capacity=2]
connection: Neipperger_H_he_3-Reinbotstra_e_3 [max_link_capacity=2]
connection: Neipperger_H_he_3-Am_Wasserturm_2 [max_link_capacity=2]
connection: Am_Wasserturm_3-Am_Wasserturm_2 [max_link_capacity=2]
connection: Am_Wasserturm_4-Am_Wasserturm_2 [max_link_capacity=2]
connection: Am_Wasserturm_5-Am_Wasserturm_3 [max_link_capacity=2]
connection: Am_Wasserturm_3-Am_Wasserturm_6 [max_link_capacity=2]
connection: Am_Wasserturm_5-Am_Wasserturm_4 [max_link_capacity=2]
connection: Am_Wasserturm_5-Am_Wasserturm_7 [max_link_capacity=2]
connection: Strombergstra_e_3-Strombergstra_e_2 [max_link_capacity=2]
connection: Strombergstra_e_3-Strombergstra_e_4 [max_link_capacity=2]
connection: Im_Breitenloch_2-Im_Breitenloch_3 [max_link_capacity=2]
connection: Im_Breitenloch_2-K_belstra_e_3 [max_link_capacity=2]
connection: Im_Breitenloch_2-Im_Breitenloch_4 [max_link_capacity=2]
connection: Im_Breitenloch_5-Im_Breitenloch_3 [max_link_capacity=2]
connection: Im_Breitenloch_4-Im_Breitenloch_4_via_1 [max_link_capacity=2]
connection: Im_Breitenloch_4_via_1-K_belstra_e_3 [max_link_capacity=2]
connection: Im_Breitenloch_4-Kraemerstra_e [max_link_capacity=2]
connection: Leibnizstra_e_2-Leibnizstra_e [max_link_capacity=2]
connection: Leibnizstra_e_2-Helmholtzstra_e_6 [max_link_capacity=2]
connection: Leibnizstra_e_2-Leibnizstra_e_3 [max_link_capacity=2]
connection: Im_Jockele_6-Hofstattstra_e_5 [max_link_capacity=2]
connection: Hofstattstra_e_3-Ulrich_Fischer_Weg [max_link_capacity=2]
connection: Hofstattstra_e_3-Hofstattstra_e_5 [max_link_capacity=2]
connection: Hofstattstra_e_3-Hofstattstra_e_4 [max_link_capacity=2]
connection: Ulrich_Fischer_Weg-J_kleinstra_e_6 [max_link_capacity=2]
connection: J_kleinstra_e_7-J_kleinstra_e_6 [max_link_capacity=2]
connection: Glockenstra_e_3-Glockenstra_e_4 [max_link_capacity=2]
connection: Glockenstra_e_3-Hofstattstra_e_5 [max_link_capacity=2]
connection: Benzstra_e-Benzstra_e_via_1 [max_link_capacity=2]
connection: Benzstra_e_via_1-Benzstra_e_via_2 [max_link_capacity=2]
connection: Benzstra_e_via_2-Benzstra_e_via_3 [max_link_capacity=2]
connection: Benzstra_e_via_3-Lichtenbergerstra_e_3 [max_link_capacity=2]
connection: Lichtenbergerstra_e_4-Lichtenbergerstra_e_4_via_1 [max_link_capacity=2]
connection: Lichtenbergerstra_e_4_via_1-Lichtenbergerstra_e_4_via_2 [max_link_capacity=2]
connection: Lichtenbergerstra_e_4_via_2-Lichtenbergerstra_e_3 [max_link_capacity=2]
connection: Raffeltersteige_3-Raffeltersteige [max_link_capacity=2]
connection: Raffeltersteige_5-Raffeltersteige [max_link_capacity=2]
connection: S_dstra_e_6-S_dstra_e_5 [max_link_capacity=10]
connection: M_nchseestra_e_3-S_dstra_e_5 [max_link_capacity=2]
connection: Werderstra_e_2-S_dstra_e_5 [max_link_capacity=2]
connection: Isolde_Kurz_Stra_e_2-Isolde_Kurz_Stra_e [max_link_capacity=2]
connection: Obereisesheimer_Stra_e_4-Obereisesheimer_Stra_e_3 [max_link_capacity=2]
connection: Neckartalstra_e_30-Obereisesheimer_Stra_e_3 [max_link_capacity=10]
connection: Neckartalstra_e_31-Neckartalstra_e_30 [max_link_capacity=10]
connection: 203702112-Neckartalstra_e_31 [max_link_capacity=10]
connection: Neckartalstra_e_36-Neckartalstra_e_36_via_1 [max_link_capacity=10]
connection: Neckartalstra_e_36_via_1-Neckartalstra_e_31 [max_link_capacity=10]
connection: Neckargartacher_Br_cke_4-203702112 [max_link_capacity=10]
connection: Neckargartacher_Br_cke_5-203702112 [max_link_capacity=10]
connection: Neckargartacher_Br_cke_4-Neckargartacher_Br_cke_7 [max_link_capacity=10]
connection: Neckargartacher_Br_cke_4-Neckargartacher_Br_cke_6 [max_link_capacity=10]
connection: Neckargartacher_Br_cke_5-Br_ckenstra_e [max_link_capacity=10]
connection: Unterlandstra_e_6-Am_F_rstle [max_link_capacity=2]
connection: Unterlandstra_e_6-Unterlandstra_e_7 [max_link_capacity=2]
connection: Panoramastra_e_4-Am_F_rstle [max_link_capacity=2]
connection: Hahnen_ckerstra_e_4-Am_F_rstle [max_link_capacity=2]
connection: Lilienthalstra_e_4-Unterlandstra_e_7 [max_link_capacity=2]
connection: Florian_Geyer_Stra_e-Florian_Geyer_Stra_e_2 [max_link_capacity=2]
